originalTransactionId,transactionId,productId,purchaseDate,expiresDate,transactionReason,priceMilli,priceDisplay,currency
270002749153660,270002820669131,169566_158677,1776123756000,1778715756000,RENEWAL,249000,249.0,TRY
250001622581418,250002769752107,169566_158677,1776101344000,1778693344000,RENEWAL,249000,249.0,TRY
170002735513945,170003525648473,169566_158677,1776128775000,1778720775000,RENEWAL,249000,249.0,TRY
240001937257939,240002442081912,169566_158677,1776131631000,1778723631000,RENEWAL,249000,249.0,TRY
290002390745437,290002955155560,169566_158677,1776131794000,1778723794000,RENEWAL,249000,249.0,TRY
410003031397270,410003155291653,169566_158677,1776128446000,1778720446000,RENEWAL,249000,249.0,TRY
720002072948679,720002483969303,169566_158677,1776131453000,1778723453000,RENEWAL,249000,249.0,TRY
260002551288573,260002916842980,169566_158677,1776100472000,1778692472000,RENEWAL,249000,249.0,TRY
140002790757656,140003567389538,169566_158677,1776100228000,1778692228000,RENEWAL,249000,249.0,TRY
420001708658179,420003063886188,169566_158677,1776100452000,1778692452000,RENEWAL,249000,249.0,TRY
350002044223875,350003244761120,169566_158677,1776102017000,1778694017000,RENEWAL,249000,249.0,TRY
170003511101915,170003511101915,169566_158677,1775494916000,1776099716000,PURCHASE,0,0.0,TRY
170003511101915,170003524913419,169566_158677,1776099716000,1778691716000,RENEWAL,249000,249.0,TRY
410000903476677,410003154691472,169566_158677,1776101501000,1778693501000,RENEWAL,249000,249.0,TRY
200003169092233,200003300245164,169566_158677,1776100885000,1778692885000,RENEWAL,249000,249.0,TRY
320001973629009,320002961940259,169566_158677,1776103042000,1778695042000,RENEWAL,249000,249.0,TRY
440001563286586,440003042023971,169566_158677,1776099562000,1778691562000,RENEWAL,9990,9.99,EUR
320001549694888,320002961929171,169566_158677,1776102455000,1778694455000,RENEWAL,249000,249.0,TRY
360001751154718,360003046763084,169566_158677,1776102066000,1778694066000,RENEWAL,249000,249.0,TRY
340001785633227,340002598568916,169566_158677,1776099500000,1778691500000,RENEWAL,249000,249.0,TRY
330002773571801,330002890589224,169566_158677,1776100569000,1778692569000,RENEWAL,249000,249.0,TRY
520002649911731,520002757765091,169566_158677,1776100678000,1778692678000,RENEWAL,249000,249.0,TRY
380002069298265,380002378391492,169566_158677,1776101858000,1778693858000,RENEWAL,249000,249.0,TRY
540001433950693,540002517097518,169566_158677,1776105706000,1778697706000,RENEWAL,249000,249.0,TRY
260001688106659,260002916952820,169566_158677,1776105880000,1778697880000,RENEWAL,249000,249.0,TRY
590000851106889,590002585386570,169566_158677,1776104690000,1778696690000,RENEWAL,249000,249.0,TRY
390001824452706,390002290452784,169566_158677,1776104145000,1778696145000,RENEWAL,249000,249.0,TRY
20002102899074,20002275111597,169566_158677,1776105084000,1778697084000,RENEWAL,249000,249.0,TRY
540001807312368,540002517079721,169566_158677,1776104743000,1778696743000,RENEWAL,249000,249.0,TRY
300001921919194,300003058506566,169566_158677,1776106198000,1778698198000,RENEWAL,249000,249.0,TRY
270002371389183,270002820260790,169566_158677,1776105940000,1778697940000,RENEWAL,249000,249.0,TRY
410001738229563,410003154750536,169566_158677,1776104345000,1778696345000,RENEWAL,249000,249.0,TRY
490001633533123,490002808362645,169566_158677,1776106270000,1778698270000,RENEWAL,249000,249.0,TRY
730002076210818,730002452772650,169566_158677,1776105585000,1778697585000,RENEWAL,249000,249.0,TRY
200002836500646,200003300291724,169566_158677,1776103254000,1778695254000,RENEWAL,249000,249.0,TRY
230002844513206,230003344106548,169566_158677,1776103257000,1778695257000,RENEWAL,249000,249.0,TRY
220001795598737,220003268122998,169566_158677,1776104544000,1778696544000,RENEWAL,249000,249.0,TRY
350001446885341,350003244815970,169566_158677,1776104432000,1778696432000,RENEWAL,9990,9.99,USD
580000969892788,580002129988241,169566_158677,1776106181000,1778698181000,RENEWAL,249000,249.0,TRY
540001704859454,540002517081118,169566_158677,1776104733000,1778696733000,RENEWAL,249000,249.0,TRY
110002930861980,110003415314763,169566_158677,1776106618000,1778698618000,RENEWAL,249000,249.0,TRY
470002619154986,470003173129593,169566_158677,1776104218000,1778696218000,RENEWAL,249000,249.0,TRY
370001766973484,370002663777323,169566_158677,1776104618000,1778696618000,RENEWAL,249000,249.0,TRY
700001471910852,700002536507979,169566_158677,1776075272000,1778667272000,RENEWAL,249000,249.0,TRY
120002299321393,120003666303531,169566_158677,1776106461000,1778698461000,RENEWAL,9990,9.99,EUR
390001479962602,390002290437760,169566_158677,1776103234000,1778695234000,RENEWAL,249000,249.0,TRY
310002380967168,310002871612651,169566_158677,1776103794000,1778695794000,RENEWAL,249000,249.0,TRY
380001473003944,380002378478553,169566_158677,1776108297000,1778700297000,RENEWAL,249000,249.0,TRY
470002286164022,470003173250749,169566_158677,1776109802000,1778701802000,RENEWAL,249000,249.0,TRY
230002895717454,230003344222842,169566_158677,1776108248000,1778700248000,RENEWAL,249000,249.0,TRY
80001905961652,80002485278548,169566_158677,1776108901000,1778700901000,RENEWAL,249000,249.0,TRY
340002283399762,340002598743337,169566_158677,1776109656000,1778701656000,RENEWAL,249000,249.0,TRY
420002302949091,420003064026951,169566_158677,1776107827000,1778699827000,RENEWAL,249000,249.0,TRY
340001780887220,340002598733601,169566_158677,1776108599000,1778700599000,RENEWAL,249000,249.0,TRY
340001380855183,340002598742420,169566_158677,1776081000000,1778673000000,RENEWAL,249000,249.0,TRY
140002080103628,140003567583509,169566_158677,1776108639000,1778700639000,RENEWAL,249000,249.0,TRY
730001373064268,730002452820799,169566_158677,1776108281000,1778700281000,RENEWAL,249000,249.0,TRY
490001876452614,490002808395352,169566_158677,1776107985000,1778699985000,RENEWAL,249000,249.0,TRY
200001840830887,200003300408293,169566_158677,1776108756000,1778700756000,RENEWAL,249000,249.0,TRY
300001738753552,300003058529414,169566_158677,1776107250000,1778699250000,RENEWAL,249000,249.0,TRY
280002481391839,280003124261519,169566_158677,1776109024000,1778701024000,RENEWAL,249000,249.0,TRY
370002249100771,370002663841215,169566_158677,1776079270000,1778671270000,RENEWAL,249000,249.0,TRY
340002015589061,340002598675972,169566_158677,1776105055000,1778697055000,RENEWAL,249000,249.0,TRY
360002034934936,360003046883454,169566_158677,1776079137000,1778671137000,RENEWAL,249000,249.0,TRY
140003429560093,140003567374655,169566_158677,1776099557000,1778691557000,RENEWAL,249000,249.0,TRY
200002745873923,200003300285077,169566_158677,1776102886000,1778694886000,RENEWAL,249000,249.0,TRY
570002160823395,570002532345116,169566_158677,1776102587000,1778694587000,RENEWAL,249000,249.0,TRY
390001824390774,390002290387835,169566_158677,1776100189000,1778692189000,RENEWAL,249000,249.0,TRY
170003511103398,170003511103398,169566_158677,1775494995000,1776099795000,PURCHASE,0,0.0,TRY
170003511103398,170003524916118,169566_158677,1776099795000,1778691795000,RENEWAL,249000,249.0,TRY
180003314947137,180003391626424,169566_158677,1776103838000,1778695838000,RENEWAL,249000,249.0,TRY
390002010497967,390002290445445,169566_158677,1776103707000,1778695707000,RENEWAL,249000,249.0,TRY
490001278421250,490002808361274,169566_158677,1776106392000,1778698392000,RENEWAL,249000,249.0,TRY
720002063554908,720002483497359,169566_158677,1776106766000,1778698766000,RENEWAL,249000,249.0,TRY
180003066115204,180003391664093,169566_158677,1776105432000,1778697432000,RENEWAL,249000,249.0,TRY
360002410848877,360003046830616,169566_158677,1776105295000,1778697295000,RENEWAL,249000,249.0,TRY
290002242183200,290002954534369,169566_158677,1776105298000,1778697298000,RENEWAL,249000,249.0,TRY
340002016205652,340002598613006,169566_158677,1776101777000,1778693777000,RENEWAL,249000,249.0,TRY
300002598306293,300003058461093,169566_158677,1776104056000,1778696056000,RENEWAL,249000,249.0,TRY
730002114004163,730002452738743,169566_158677,1776103605000,1778695605000,RENEWAL,249000,249.0,TRY
100001502455284,100002647311947,169566_158677,1776105981000,1778697981000,RENEWAL,249000,249.0,TRY
320002308750952,320002961982559,169566_158677,1776105285000,1778697285000,RENEWAL,249000,249.0,TRY
530002781328788,530002834222619,169566_158677,1776075967000,1778667967000,PURCHASE,249000,249.0,TRY
330002417770230,330002890686189,169566_158677,1776105601000,1778697601000,RENEWAL,249000,249.0,TRY
340002587903715,340002587903715,169566_158677,1775497501000,1776102301000,PURCHASE,0,0.0,TRY
340002587903715,340002598623137,169566_158677,1776102301000,1778694301000,RENEWAL,249000,249.0,TRY
710002319691272,710002725784639,169566_158677,1776106605000,1778698605000,RENEWAL,249000,249.0,TRY
30001941071249,30003239031941,169566_158677,1776105115000,1778697115000,RENEWAL,249000,249.0,TRY
280002406854652,280003124147895,169566_158677,1776103791000,1778695791000,RENEWAL,249000,249.0,TRY
230003304204938,230003344176247,169566_158677,1776077556000,1778669556000,RENEWAL,249000,249.0,TRY
470002424264808,470003173127860,169566_158677,1776104134000,1778696134000,RENEWAL,249000,249.0,TRY
430002563073536,430002984090814,169566_158677,1776106128000,1778698128000,RENEWAL,249000,249.0,TRY
190002918408212,190003333761212,169566_158677,1776105620000,1778697620000,RENEWAL,249000,249.0,TRY
710002025882281,710002725817847,169566_158677,1776108296000,1778700296000,RENEWAL,249000,249.0,TRY
470002619209793,470003173196540,169566_158677,1776107273000,1778699273000,RENEWAL,249000,249.0,TRY
60002500920739,60003089627818,169566_158677,1776108878000,1778700878000,RENEWAL,249000,249.0,TRY
300002598363709,300003058539357,169566_158677,1776107780000,1778699780000,RENEWAL,249000,249.0,TRY
180002850649133,180003391698129,169566_158677,1776106903000,1778698903000,RENEWAL,249000,249.0,TRY
510001900133795,510002615118482,169566_158677,1776109063000,1778701063000,RENEWAL,249000,249.0,TRY
520002248238474,520002757890430,169566_158677,1776107876000,1778699876000,RENEWAL,249000,249.0,TRY
490002158714472,490002808396232,169566_158677,1776108004000,1778700004000,RENEWAL,249000,249.0,TRY
350003171591691,350003244914944,169566_158677,1776108766000,1778700766000,RENEWAL,249000,249.0,TRY
490002448687848,490002808382182,169566_158677,1776107471000,1778699471000,RENEWAL,249000,249.0,TRY
530001686989260,530002834292674,169566_158677,1776108366000,1778700366000,RENEWAL,249000,249.0,TRY
460001000548325,460003132835853,169566_158677,1776109466000,1778701466000,RENEWAL,249000,249.0,TRY
590002102095198,590002585424276,169566_158677,1776106848000,1778698848000,RENEWAL,249000,249.0,TRY
70002807867190,70003456552695,169566_158677,1776107577000,1778699577000,RENEWAL,249000,249.0,TRY
260002167588307,260002917019239,169566_158677,1776108903000,1778700903000,RENEWAL,249000,249.0,TRY
140002965242051,140003567578573,169566_158677,1776108546000,1778700546000,RENEWAL,249000,249.0,TRY
470002704821834,470003173254848,169566_158677,1776110009000,1778702009000,RENEWAL,249000,249.0,TRY
200002653548333,200003300387234,169566_158677,1776107712000,1778699712000,RENEWAL,249000,249.0,TRY
420002571593766,420003064034105,169566_158677,1776108177000,1778700177000,RENEWAL,249000,249.0,TRY
210002386674476,210002892491397,169566_158677,1776111621000,1778703621000,RENEWAL,249000,249.0,TRY
560002041216095,560002526420283,169566_158677,1776111036000,1778703036000,RENEWAL,249000,249.0,TRY
20001952341666,20002275213831,169566_158677,1776113251000,1778705251000,RENEWAL,249000,249.0,TRY
540001348947250,540002517227617,169566_158677,1776084319000,1778676319000,RENEWAL,249000,249.0,TRY
210001511700788,210002892510001,169566_158677,1776112456000,1778704456000,RENEWAL,249000,249.0,TRY
440002455480831,440003042296057,169566_158677,1776083595000,1778675595000,RENEWAL,249000,249.0,TRY
380001844583776,380002378525602,169566_158677,1776111499000,1778703499000,RENEWAL,249000,249.0,TRY
570001590626103,570002532520647,169566_158677,1776111398000,1778703398000,RENEWAL,249000,249.0,TRY
280001655870366,280003124348975,169566_158677,1776112787000,1778704787000,RENEWAL,249000,249.0,TRY
600002554490656,600002554490656,169566_158677,1775506271000,1776111071000,PURCHASE,0,0.0,TRY
600002554490656,600002564397329,169566_158677,1776111071000,1778703071000,RENEWAL,249000,249.0,TRY
200002502858172,200003300524881,169566_158677,1776113744000,1778705744000,RENEWAL,249000,249.0,TRY
330001798609398,330002890816575,169566_158677,1776112083000,1778704083000,RENEWAL,249000,249.0,TRY
470002712815013,470003173274095,169566_158677,1776082117000,1778674117000,RENEWAL,249000,249.0,TRY
260001726486835,260002917085838,169566_158677,1776111963000,1778703963000,RENEWAL,249000,249.0,TRY
290002452192144,290002954669548,169566_158677,1776111251000,1778703251000,RENEWAL,249000,249.0,TRY
120002985392863,120003666420480,169566_158677,1776110872000,1778702872000,RENEWAL,249000,249.0,TRY
290001703923018,290002954676483,169566_158677,1776111613000,1778703613000,RENEWAL,249000,249.0,TRY
730002041383196,730002452876208,169566_158677,1776111435000,1778703435000,RENEWAL,249000,249.0,TRY
310002517165994,310002871820875,169566_158677,1776113147000,1778705147000,RENEWAL,249000,249.0,TRY
310001914873526,310002871776546,169566_158677,1776111259000,1778703259000,RENEWAL,249000,249.0,TRY
710002019755486,710002725858107,169566_158677,1776110363000,1778702363000,RENEWAL,249000,249.0,TRY
310002742978046,310002871821813,169566_158677,1776113215000,1778705215000,RENEWAL,249000,249.0,TRY
540002149257153,540002517212537,169566_158677,1776112284000,1778704284000,RENEWAL,249000,249.0,TRY
540001480850942,540002517220908,169566_158677,1776112658000,1778704658000,RENEWAL,249000,249.0,TRY
440002158542889,440003042285525,169566_158677,1776111903000,1778703903000,RENEWAL,249000,249.0,TRY
460002834148372,460003132865978,169566_158677,1776110824000,1778702824000,RENEWAL,249000,249.0,TRY
590002182487043,590002585556953,169566_158677,1776114296000,1778706296000,RENEWAL,249000,249.0,TRY
380002008091714,380002378605039,169566_158677,1776116879000,1778708879000,RENEWAL,249000,249.0,TRY
310001560732627,310002871847321,169566_158677,1776114310000,1778706310000,RENEWAL,249000,249.0,TRY
580001771223420,580002130132858,169566_158677,1776116844000,1778708844000,RENEWAL,249000,249.0,TRY
100002291641983,100002647494037,169566_158677,1776116339000,1778708339000,RENEWAL,249000,249.0,TRY
560002084497955,560002526475302,169566_158677,1776114139000,1778706139000,RENEWAL,9990,9.99,EUR
340002588160754,340002588160754,169566_158677,1775511860000,1776116660000,PURCHASE,0,0.0,EUR
340002588160754,340002598888761,169566_158677,1776116660000,1778708660000,RENEWAL,9990,9.99,EUR
280002810482116,280003124450963,169566_158677,1776117093000,1778709093000,RENEWAL,249000,249.0,TRY
330002879548656,330002879548656,169566_158677,1775511706000,1776116506000,PURCHASE,0,0.0,TRY
330002879548656,330002890909942,169566_158677,1776116506000,1778708506000,RENEWAL,249000,249.0,TRY
360002503671062,360003047049315,169566_158677,1776115117000,1778707117000,RENEWAL,249000,249.0,TRY
280002810480764,280003124449198,169566_158677,1776117059000,1778709059000,RENEWAL,249000,249.0,TRY
530001793568473,530002834442452,169566_158677,1776115739000,1778707739000,RENEWAL,249000,249.0,TRY
390001744909391,390002290679272,169566_158677,1776088222000,1778680222000,RENEWAL,249000,249.0,TRY
480002562692674,480003164760085,169566_158677,1776115834000,1778707834000,RENEWAL,249000,249.0,TRY
310002800033550,310002871916076,169566_158677,1776117161000,1778709161000,RENEWAL,249000,249.0,TRY
200002746097142,200003300586093,169566_158677,1776116420000,1778708420000,RENEWAL,249000,249.0,TRY
710002027466418,710002725975320,169566_158677,1776116073000,1778708073000,RENEWAL,249000,249.0,TRY
280002642151032,280003124418467,169566_158677,1776087053000,1778679053000,RENEWAL,249000,249.0,TRY
470001762847344,470003173415162,169566_158677,1776117073000,1778709073000,RENEWAL,249000,249.0,TRY
410002250514154,410003155015053,169566_158677,1776087802000,1778679802000,RENEWAL,249000,249.0,TRY
310001828778699,310002871996707,169566_158677,1776120612000,1778712612000,RENEWAL,249000,249.0,TRY
280002683371945,280003124476485,169566_158677,1776089541000,1778681541000,RENEWAL,249000,249.0,TRY
340001494058060,340002598965133,169566_158677,1776120183000,1778712183000,RENEWAL,249000,249.0,TRY
90001875747810,90003185829876,169566_158677,1776119476000,1778711476000,RENEWAL,249000,249.0,TRY
510001710947973,510002615307450,169566_158677,1776118928000,1778710928000,RENEWAL,249000,249.0,TRY
720002409587680,720002483764410,169566_158677,1776120665000,1778712665000,RENEWAL,249000,249.0,TRY
180002752861316,180003391993148,169566_158677,1776118364000,1778710364000,RENEWAL,249000,249.0,TRY
520002694699295,520002758078025,169566_158677,1776117674000,1778709674000,RENEWAL,249000,249.0,TRY
420001026023368,420003064307360,169566_158677,1776120470000,1778712470000,RENEWAL,9990,9.99,USD
250002221869660,250002769524898,169566_158677,1776119654000,1778711654000,RENEWAL,249000,249.0,TRY
460002780967998,460003133037024,169566_158677,1776118329000,1778710329000,RENEWAL,249000,249.0,TRY
500002734259374,500002795081178,169566_158677,1776117579000,1778709579000,RENEWAL,249000,249.0,TRY
570001433688146,570002532714444,169566_158677,1776120294000,1778712294000,RENEWAL,249000,249.0,TRY
200001765645083,200003300615688,169566_158677,1776117623000,1778709623000,RENEWAL,249000,249.0,TRY
550001970274641,550002903357683,169566_158677,1776118669000,1778710669000,RENEWAL,249000,249.0,TRY
700001345966214,700002536768009,169566_158677,1776117891000,1778709891000,RENEWAL,249000,249.0,TRY
150002970639580,150003049138235,169566_158677,1776087474000,1778679474000,PURCHASE,249000,249.0,TRY
590002528878692,590002586139635,169566_158677,1776149421000,1778741421000,RENEWAL,249000,249.0,TRY
170002249001754,170003526046725,169566_158677,1776146570000,1778738570000,RENEWAL,249000,249.0,TRY
550002402740769,550002903882144,169566_158677,1776147486000,1778739486000,RENEWAL,249000,249.0,TRY
360002170823537,360003047756799,169566_158677,1776149181000,1778741181000,RENEWAL,249000,249.0,TRY
100002264543276,100002647992019,169566_158677,1776147064000,1778739064000,RENEWAL,249000,249.0,TRY
510001697382603,510002615831501,169566_158677,1776149220000,1778741220000,RENEWAL,249000,249.0,TRY
320001886937041,320002962832381,169566_158677,1776120147000,1778712147000,RENEWAL,249000,249.0,TRY
580001298749710,580002130493152,169566_158677,1776147045000,1778739045000,RENEWAL,249000,249.0,TRY
70002984632492,70003457485569,169566_158677,1776118474000,1778710474000,RENEWAL,249000,249.0,TRY
530002383238827,530002835001881,169566_158677,1776146446000,1778738446000,RENEWAL,249000,249.0,TRY
390000665671453,390002291183593,169566_158677,1776147321000,1778739321000,RENEWAL,249000,249.0,TRY
140003072996612,140003568501512,169566_158677,1776148614000,1778740614000,RENEWAL,249000,249.0,TRY
410001874726462,410003155756149,169566_158677,1776153459000,1778745459000,RENEWAL,249000,249.0,TRY
30002107867294,30003239993590,169566_158677,1776151557000,1778743557000,RENEWAL,249000,249.0,TRY
70003319925361,70003457590943,169566_158677,1776152448000,1778744448000,RENEWAL,249000,249.0,TRY
180000966332242,180003392755085,169566_158677,1776151336000,1778743336000,RENEWAL,249000,249.0,TRY
580001401097408,580002130561731,169566_158677,1776153480000,1778745480000,RENEWAL,249000,249.0,TRY
730002158952377,730002453565333,169566_158677,1776151276000,1778743276000,RENEWAL,249000,249.0,TRY
110002886660233,110003416318780,169566_158677,1776152223000,1778744223000,RENEWAL,249000,249.0,TRY
300002951031039,300003059326076,169566_158677,1776115141000,1778707141000,RENEWAL,249000,249.0,TRY
540002462879208,540002517743916,169566_158677,1776143077000,1778735077000,RENEWAL,249000,249.0,TRY
1250000014474123,250002770044062,169566_158677,1776126082000,1778718082000,RENEWAL,249000,249.0,TRY
90002742864330,90003186323896,169566_158677,1776144245000,1778736245000,RENEWAL,249000,249.0,TRY
400000873619879,400002161867759,169566_158677,1776145899000,1778737899000,RENEWAL,249000,249.0,TRY
480002393868222,480003165368246,169566_158677,1776115830000,1778707830000,RENEWAL,249000,249.0,TRY
710002018187814,710002726550550,169566_158677,1776145524000,1778737524000,RENEWAL,249000,249.0,TRY
250002703370100,250002770020227,169566_158677,1776144340000,1778736340000,RENEWAL,249000,249.0,TRY
250002536841726,250002770518348,169566_158677,1776171632000,1778763632000,RENEWAL,249000,249.0,TRY
190002804213799,190003335225951,169566_158677,1776172248000,1778764248000,RENEWAL,249000,249.0,TRY
710001476012382,710002727025856,169566_158677,1776172639000,1778764639000,RENEWAL,249000,249.0,TRY
120001978630226,120003667858750,169566_158677,1776172834000,1778764834000,RENEWAL,249000,249.0,TRY
350003173143383,350003246370557,169566_158677,1776175309000,1778767309000,RENEWAL,249000,249.0,TRY
240001890822645,240002442581543,169566_158677,1776175368000,1778767368000,RENEWAL,249000,249.0,TRY
510002309726717,510002616274700,169566_158677,1776175439000,1778767439000,RENEWAL,249000,249.0,TRY
160000968239369,160003314975558,169566_158677,1776175775000,1778767775000,RENEWAL,249000,249.0,TRY
370001502068019,370002665079757,169566_158677,1776176197000,1778768197000,RENEWAL,249000,249.0,TRY
380001377134032,380002379397344,169566_158677,1776176939000,1778768939000,RENEWAL,249000,249.0,TRY
190001183552455,190003335334545,169566_158677,1776177550000,1778769550000,RENEWAL,249000,249.0,TRY
600002189231054,600002565507527,169566_158677,1776177712000,1778769712000,RENEWAL,249000,249.0,TRY
550002840516199,550002904417294,169566_158677,1776177891000,1778769891000,RENEWAL,249000,249.0,TRY
480003037947391,480003166019315,169566_158677,1776178019000,1778770019000,RENEWAL,249000,249.0,TRY
260002706919275,260002918451506,169566_158677,1776178383000,1778770383000,RENEWAL,9990,9.99,EUR
550001009016409,550002904421958,169566_158677,1776178387000,1778770387000,RENEWAL,249000,249.0,TRY
1120000007166512,120003667989930,169566_158677,1776178538000,1778770538000,RENEWAL,249000,249.0,TRY
190002752752100,190003335357639,169566_158677,1776178741000,1778770741000,RENEWAL,249000,249.0,TRY
290002450175202,290002956099107,169566_158677,1776179003000,1778771003000,RENEWAL,249000,249.0,TRY
490001744074326,490002809659878,169566_158677,1776179115000,1778771115000,RENEWAL,249000,249.0,TRY
330002507372544,330002892098149,169566_158677,1776179522000,1778771522000,RENEWAL,249000,249.0,TRY
370002256881752,370002665138199,169566_158677,1776179544000,1778771544000,RENEWAL,249000,249.0,TRY
30002703189566,30003240530281,169566_158677,1776179591000,1778771591000,RENEWAL,249000,249.0,TRY
370002602361738,370002665142560,169566_158677,1776179695000,1778771695000,RENEWAL,249000,249.0,TRY
200001948389797,200003301900412,169566_158677,1776179767000,1778771767000,RENEWAL,249000,249.0,TRY
720001802838734,720002484765062,169566_158677,1776180179000,1778772179000,RENEWAL,249000,249.0,TRY
550002624993220,550002904462718,169566_158677,1776180673000,1778772673000,RENEWAL,249000,249.0,TRY
20001926287711,20002275997732,169566_158677,1776180903000,1778772903000,RENEWAL,249000,249.0,TRY
290001783419709,290002956136726,169566_158677,1776180916000,1778772916000,RENEWAL,249000,249.0,TRY
350002934877690,350003246494471,169566_158677,1776181083000,1778773083000,RENEWAL,249000,249.0,TRY
280003113358293,280003113358293,169566_158677,1775576455000,1776181255000,PURCHASE,0,0.0,TRY
280003113358293,280003125769621,169566_158677,1776181255000,1778773255000,RENEWAL,249000,249.0,TRY
210000966209954,210002893884769,169566_158677,1776182164000,1778774164000,RENEWAL,249000,249.0,TRY
730001294017416,730002453684911,169566_158677,1776158816000,1778750816000,RENEWAL,249000,249.0,TRY
710001897999653,710002726793161,169566_158677,1776160014000,1778752014000,RENEWAL,249000,249.0,TRY
280003112822833,280003112822833,169566_158677,1775553153000,1776157953000,PURCHASE,0,0.0,TRY
280003112822833,280003125293406,169566_158677,1776157953000,1778749953000,RENEWAL,249000,249.0,TRY
70002693768012,70003457694560,169566_158677,1776157300000,1778749300000,RENEWAL,249000,249.0,TRY
510002111019986,510002615978026,169566_158677,1776158292000,1778750292000,RENEWAL,249000,249.0,TRY
460001998267181,460003133850827,169566_158677,1776159390000,1778751390000,RENEWAL,249000,249.0,TRY
410001832354833,410003155858747,169566_158677,1776158795000,1778750795000,RENEWAL,249000,249.0,TRY
160002643218513,160003314578669,169566_158677,1776157817000,1778749817000,RENEWAL,249000,249.0,TRY
570002126005634,570002533445050,169566_158677,1776160685000,1778752685000,RENEWAL,249000,249.0,TRY
340001438247787,340002599617742,169566_158677,1776157368000,1778749368000,RENEWAL,249000,249.0,TRY
400001561222316,400002162000125,169566_158677,1776160085000,1778752085000,RENEWAL,249000,249.0,TRY
70002274440115,70003457740198,169566_158677,1776159460000,1778751460000,RENEWAL,249000,249.0,TRY
560002185060061,560002527167327,169566_158677,1776157363000,1778749363000,RENEWAL,249000,249.0,TRY
560001514474043,560002527187097,169566_158677,1776158793000,1778750793000,RENEWAL,249000,249.0,TRY
720001949577324,720002484398157,169566_158677,1776158237000,1778750237000,RENEWAL,249000,249.0,TRY
720001445603498,720002484391540,169566_158677,1776157715000,1778749715000,RENEWAL,249000,249.0,TRY
340002488284019,340002599666676,169566_158677,1776160416000,1778752416000,RENEWAL,249000,249.0,TRY
530002302666751,530002835302619,169566_158677,1776163601000,1778755601000,RENEWAL,249000,249.0,TRY
180002734214235,180003392981351,169566_158677,1776162251000,1778754251000,RENEWAL,249000,249.0,TRY
310002378016875,310002872873150,169566_158677,1776163963000,1778755963000,RENEWAL,249000,249.0,TRY
520002748498719,520002748498719,169566_158677,1775556996000,1776161796000,PURCHASE,0,0.0,TRY
520002748498719,520002758824391,169566_158677,1776161796000,1778753796000,RENEWAL,249000,249.0,TRY
410002746490681,410003155916479,169566_158677,1776161725000,1778753725000,RENEWAL,249000,249.0,TRY
310002262787493,310002872847490,169566_158677,1776162710000,1778754710000,RENEWAL,249000,249.0,TRY
550001519457087,550002904108028,169566_158677,1776161229000,1778753229000,RENEWAL,249000,249.0,TRY
390001728964841,390002291403216,169566_158677,1776162253000,1778754253000,RENEWAL,249000,249.0,TRY
530001786150064,530002835304027,169566_158677,1776163693000,1778755693000,RENEWAL,249000,249.0,TRY
410003032125630,410003155938920,169566_158677,1776162759000,1778754759000,RENEWAL,49990,49.99,PLN
530002001475287,530002835297789,169566_158677,1776163337000,1778755337000,RENEWAL,249000,249.0,TRY
460002427877148,460003133881364,169566_158677,1776161007000,1778753007000,RENEWAL,249000,249.0,TRY
510001450541271,510002616049176,169566_158677,1776162402000,1778754402000,RENEWAL,249000,249.0,TRY
460002781660039,460003133914458,169566_158677,1776162682000,1778754682000,RENEWAL,249000,249.0,TRY
500001944805967,500002795855649,169566_158677,1776163136000,1778755136000,RENEWAL,249000,249.0,TRY
1260000017754979,260002918115745,169566_158677,1776133717000,1778725717000,RENEWAL,249000,249.0,TRY
120002050489567,120003667637833,169566_158677,1776163473000,1778755473000,RENEWAL,249000,249.0,TRY
70002085145273,70003457782357,169566_158677,1776161494000,1778753494000,RENEWAL,249000,249.0,TRY
190002076867255,190003335020242,169566_158677,1776162778000,1778754778000,RENEWAL,249000,249.0,TRY
380002334000525,380002379187332,169566_158677,1776161089000,1778753089000,RENEWAL,249000,249.0,TRY
470002665386556,470003174337507,169566_158677,1776162566000,1778754566000,RENEWAL,249000,249.0,TRY
100002550672628,100002648232227,169566_158677,1776163837000,1778755837000,RENEWAL,249000,249.0,TRY
420002393293022,420003065013424,169566_158677,1776156959000,1778748959000,RENEWAL,249000,249.0,TRY
590002528979506,590002586221021,169566_158677,1776155081000,1778747081000,RENEWAL,249000,249.0,TRY
510002111869729,510002615927330,169566_158677,1776155222000,1778747222000,RENEWAL,249000,249.0,TRY
120002340698280,120003667445854,169566_158677,1776154821000,1778746821000,RENEWAL,249000,249.0,TRY
210002419561461,210002893359748,169566_158677,1776155027000,1778747027000,RENEWAL,249000,249.0,TRY
360002640985613,360003047893004,169566_158677,1776156402000,1778748402000,RENEWAL,249000,249.0,TRY
190002311576692,190003334868776,169566_158677,1776155456000,1778747456000,RENEWAL,249000,249.0,TRY
580001591549889,580002130604476,169566_158677,1776157000000,1778749000000,RENEWAL,249000,249.0,TRY
600000734982605,600002565133664,169566_158677,1776126402000,1778718402000,RENEWAL,249000,249.0,TRY
20002070449657,20002275698020,169566_158677,1776154116000,1778746116000,RENEWAL,249000,249.0,TRY
1290000017562492,290002955610539,169566_158677,1776155078000,1778747078000,RENEWAL,249000,249.0,TRY
